0,1,2,3
0.76192975,0.0,0.0,0.0
0.6531725,-1.6435409,1.5026098,-0.91248155
0.56641686,-2.1205509,2.0753815,-2.7415428
0.4909009,-1.7295613,3.429539,-3.5827187999999994
0.42301187,-0.6868109,2.8181481,-4.2093587
0.36734223,-0.28712773,1.9103628,-3.6906636
0.18476,0.5571630999999999,1.6523148,-3.399536
0.16010006,0.7092866,1.8002515,-3.0722675
0.13513413,0.5653600999999999,2.0008855,-2.853139
0.10808811,0.41797274,2.223944,-2.7978244
0.08450895,0.24293984,2.346791,-2.7827985
0.06015827,0.14408313,2.2712197,-2.8898294
0.031851307,0.052328635,2.215579,-2.9048035
0.0,0.0531769,2.1785216,-2.9010253
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.49084124,0.0,0.0,0.0
0.4107452999999999,-0.49763763,0.76026064,-1.0136926
0.35429072,-1.4354978,0.916934,-1.518959
0.30849192,-2.3029847,1.031275,-1.376617
0.27255258,-2.9827461,1.108031,-1.0945973
0.23635636,-3.276308,1.1797746,-0.54100084
0.19567186,-3.3881042000000003,1.1586663,-0.026811562
0.16947757,-3.2542324,1.038101,0.3500239
0.13335094,-3.103517,0.7957816999999999,0.5569437
0.10014901,-3.2247790000000003,0.619685,0.72028035
0.079828,-3.3297331,0.56495106,0.87839276
0.0,-3.4129636,0.5144920999999999,0.99763995
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.5068090999999999,0.0,0.0,0.0
0.44053832,-1.089696,0.6247705,-0.661844
0.3792925,-2.1203382,1.1383998,-0.40064284
0.33434343,-3.058272,1.2469627,-0.18029460000000005
0.25063577,-2.4225482999999994,1.6567278000000003,0.14090385
0.21709245,-2.2682438,1.9906591,0.5722831
0.12276213,-2.216931,2.400188,0.80520934
0.10187081,-2.2631135,2.638733,0.7676504
0.07293612,-2.1467965,2.802079,0.78361994
0.05011527,-2.143692,2.9385974,0.7602423
0.002097055,-2.156128,3.0106459,0.7219277
0.0,-2.1562445,3.0106583,0.72222805
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
