0,1,2,3
0.49809337,0.0,0.0,0.0
0.41118073,1.2248032,-0.2040626,-0.619879
0.3313683,2.2182755000000003,-0.5219453,-0.893056
0.2713644,3.0263762,-0.5229305000000001,-0.97433245
0.23982821,3.5190606,-0.7731563,-0.677647
0.20486195,3.9588265,-1.0801234,-0.68285316
0.17309624,4.3055496,-1.3511151,-0.7184746999999999
0.14326955,4.6017199999999985,-1.5511178999999995,-0.77128446
0.11533087,4.8334007,-1.7166415000000002,-0.70996875
0.07449401,4.982273,-1.8464952,-0.59249693
0.05194444,5.1081867,-1.8508487,-0.5268579000000001
0.019620746,5.1580305,-1.8304951,-0.4580489
0.0,5.146429,-1.8264327,-0.44844282
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.16846725,0.0,0.0,0.0
0.13885371,-0.059177276,-0.34136504,-0.05007605
0.08873248,-0.25064623,-0.5348315,-0.12113839
0.06385423,-0.3076262,-0.5209043999999999,-0.28412694
0.031090545,-0.21285205,-0.5400634,-0.21760802
0.0,-0.18864436,-0.54669297,-0.19224834
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.5026982,0.0,0.0,0.0
1.1975608999999998,-1.0496589,-5.0521015999999985,-1.9909575
1.0153044,-2.8091238,-8.334305,-3.9757771
0.87716985,-3.0870893,-11.483296,-5.356389
0.7037194999999999,-3.3694448,-13.528884,-7.3576869999999985
0.5513099,-4.004125,-14.801875,-9.001864999999997
0.45292348,-4.9564652,-15.700337,-9.894242
0.39328024,-5.859337,-16.11976,-10.607533
0.31381857,-6.5936766,-16.817024,-10.514617
0.27002937,-7.061107000000002,-17.191470000000002,-10.052332
0.22952381,-7.4395723,-17.652384,-10.233342
0.18865213,-7.6238975999999985,-18.11937,-10.15774
0.16025391,-7.8321743,-18.459867000000006,-10.134498
