0,1,2,3
0.9836343,0.0,0.0,0.0
0.9453296,0.18187845,0.06941668,0.19399276
0.80582607,0.45740628,0.29594663,1.0174869
0.680401,0.11821475,0.8874681000000001,1.3320215
0.56567997,0.3447545,1.4222894,1.5558561000000002
0.4710407999999999,0.61145073,1.7386991000000005,1.8513867
0.37297422,0.78345805,2.0429726,2.0809486
0.2540344,0.9638924,2.2008638,2.304548
0.18702312,1.0604317,2.0669038,2.4544892000000003
0.13125113,1.1310083999999998,1.9251701,2.4959328
0.076766655,1.1968533,1.844982,2.52727
0.0,1.1850678,1.803243,2.541893
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.5087746000000002,0.0,0.0,0.0
0.95565313,-1.350802,-0.5362364000000001,0.41611516
0.8181746999999999,-2.0599222,-1.1032705,0.38790387
0.70025647,-2.5338316,-1.6829412,0.53858197
0.5658635000000001,-2.3071315,-2.273168,0.4240533
0.45864257,-2.3208904,-2.4312873,-0.05923888
0.38868874,-2.2491317000000004,-2.5811362,-0.43027154
0.3181652,-2.3067107000000004,-2.654061,-0.759466
0.25018215,-2.4008536,-2.7224972000000003,-1.0130866
0.19086179,-2.4652557,-2.932012,-0.9983062
0.105614364,-2.5504045,-3.0520275000000003,-1.0776558
0.03278845,-2.5746808,-3.0754728,-1.1490935
0.0,-2.5752242,-3.0698922000000004,-1.140708
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.1480534,0.0,0.0,0.0
0.964404,-1.0773511,0.13780941,-0.25262758
0.8119558000000001,-1.8858699,-0.28664514,-0.34375826
0.6725293999999999,-2.6330287,-0.16417082,-0.3285008
0.56327575,-2.7727222,0.038620707,0.23452377
0.4831213,-3.0815785,0.3345956,0.5050944
0.42444333,-3.2053218,0.46965733,0.7517672
0.34993064,-3.2069106,0.6104679000000001,1.0990635
0.2932844,-3.4717882000000007,0.56629646,1.2482433000000002
0.16751836,-3.5745199,0.796672,1.2986623
0.10600048,-3.6969593,0.87468994,1.3059933
0.0314442,-3.7319815,0.8699928,1.2348131000000002
0.0,-3.7242208,0.8665028,1.2309166
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.8629319,0.0,0.0,0.0
0.57067096,0.27799192,-0.28539440000000005,0.7058058
0.47829053,0.37205178,-0.50883657,1.1583385
0.387784,0.1265869,-0.82835144,1.2935706
0.30009595,-0.14621228,-0.9051052,1.103489
0.24058315,-0.12086655,-1.1544757,1.0232332
0.16707952,-0.13800618,-1.3006768,0.87161785
0.102680676,-0.23046052,-1.3850795,0.79855657
0.023909139,-0.2308458,-1.381573,0.72313154
0.0,-0.22918329,-1.385265,0.72717583
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.31626043,0.0,0.0,0.0
0.2469624,0.13645324,0.10043109,-0.21961576
0.17770638,0.176725,0.03324582,-0.42185903
0.101219326,0.2765473,-0.04659371,-0.5095763
0.019087348,0.33774143,-0.0056350688,-0.51384836
0.0,0.34129053,-0.0046642795,-0.5128299
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0632408000000002,0.0,0.0,0.0
0.8659341,0.8231381,0.6014121,-0.090770185
0.7128405,1.2736989,1.2003552,-0.4074187
0.53704596,1.5811358999999998,1.7757292000000002,-0.4698663
0.45651147,1.685389,2.2339725,-0.57102907
0.3725492,1.8913815,2.5788990000000003,-0.5236513
0.31190640000000003,2.1382387,2.715472,-0.35739452
0.22541642,2.4029465,2.7832792,-0.37004232
0.15342094,2.5976481,2.8194387,-0.36809263
0.03480155,2.7147734,2.763127,-0.3477145
0.0,2.7132783,2.7531946,-0.35271883
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.1934278,0.0,0.0,0.0
0.91771305,-0.81979555,-0.51840705,-0.64432603
0.54213214,-1.524779,-0.56710976,-0.9002389000000001
0.44476584,-1.9318126,-0.356462,-1.0608333
0.3566145,-2.173427,-0.070332855,-1.1819094
0.29526004,-2.2673142000000004,0.19636276,-1.3165475
0.23438403,-2.3275034,0.43517068,-1.2364966
0.17592818,-2.3046752999999995,0.63770413,-1.2072585
0.121907264,-2.2109714,0.7109093000000001,-1.1104127
0.053740795999999987,-2.1322181,0.7429955,-1.0617124
0.0,-2.1107635,0.74195397,-1.0501897
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.6932165,0.0,0.0,0.0
0.56720656,-0.08662162,0.47370255,-0.41455987
0.47067773,0.013332972,0.5148692,-0.6300465000000001
0.37090358,0.01821449,0.62735206,-1.0324216
0.29950956,-0.007876735,0.62780964,-1.3573563999999998
0.22919665,0.036298595,0.712562,-1.6020291000000002
0.15786743,0.21690492,0.7325670999999999,-1.6887851000000005
0.09341692,0.18236591,0.85377026,-1.7398256999999997
0.023750177,0.216832,0.80717456,-1.768045
0.0,0.22123303,0.807176,-1.7715956000000002
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.3514142,0.0,0.0,0.0
1.1127813999999998,0.59242475,1.1574916000000002,-0.31366137
0.683345,0.97476596,2.0406692,-0.7969324000000001
0.5746376,1.1115415000000002,2.5800295,-1.0825008
0.49064302,1.406145,2.7840502000000003,-1.4555171999999998
0.41548258,1.5970205,2.7639465,-1.8477795
0.32917184,1.4390211000000002,2.5123546,-2.0624206000000003
0.26824734,1.3018687,2.336286,-2.245648
0.20157614,1.1866442,2.3387814,-2.4509149
0.12773314,1.0188271999999998,2.2878704,-2.4278164
0.05784395,0.92912745,2.3228521,-2.3871362
0.0,0.9390508,2.345357,-2.400045
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.9128249,0.0,0.0,0.0
0.71810204,0.2731436,-0.33421695,0.7473054
0.6079551,0.38156888,-0.9772911,0.85323954
0.5583672,0.43796745,-1.1402235,0.83386016
0.4670472,0.63504237,-1.6009307,0.8166551
0.38412666,0.698469,-1.9924506,0.6965305
0.31167835,0.6942955,-2.2684348,0.5015805
0.22092304,0.6649965,-2.2986493,0.23149326
0.169004,0.7556948,-2.2277453,0.07523785
0.11434087,0.62965715,-2.2303424,3.342049e-05
0.04999658,0.6005613000000001,-2.297353,0.05139171
0.0,0.60226357,-2.3135905,0.03750273
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.1194072,0.0,0.0,0.0
0.0008028266000000001,0.014769403,-0.08533083,0.039422113
0.0,0.014760578,-0.08533015,0.039438423
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.5070728,0.0,0.0,0.0
0.33554342,0.23138839,-0.19841011,-0.33423328
0.25115407,0.3669567,-0.44308516,-0.42603305
0.17931108,0.509317,-0.61147994,-0.42258197
0.099963106,0.5729086999999999,-0.75255334,-0.39902467
0.0,0.6108033,-0.81158847,-0.381702
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
