0,1,2,3
0.5273581,0.0,0.0,0.0
0.4322568,-0.1892044,-0.29431435,0.3158812
0.34800917,-0.1939991,-0.54895204,0.6005606
0.27374327,-0.115752965,-0.8121381,0.7344531999999999
0.21495932,-0.18418047,-1.0387836,0.6939307
0.15703876,-0.2930957,-1.1778497,0.76063883
0.10059257,-0.2902822,-1.2673043,0.8619108
0.009546599,-0.26469052,-1.299519,0.92222536
0.0,-0.26521647,-1.2987454,0.92282265
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.18944758,0.0,0.0,0.0
0.12373745,-0.013438827,0.14165787,0.08527762400000001
0.05206984,0.009035958,0.23246796,0.12078728
0.0,-0.009736544,0.22020166,0.11548391
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.56683713,0.0,0.0,0.0
0.45938998,-0.48077112,-0.033010278,0.16582872
0.38481557,-0.8377051,0.1146004,0.29485583
0.313094,-1.0730335,0.29960552,0.13672319
0.25547695,-1.3249176,0.35331148,0.04148608
0.19478154,-1.426385,0.29063190000000005,-0.14847393
0.13684097,-1.4163126,0.1794489,-0.27767408
0.071004786,-1.3942443000000002,0.088104196,-0.34294426
0.0,-1.3770673,0.05376088,-0.33211544
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.42110184,0.0,0.0,0.0
0.3477539,-0.05197831,0.30172876,0.21072496
0.2722142,-0.3341837,0.3131816,0.32651198
0.20204754,-0.43180904,0.5265814,0.37106183
0.12681122,-0.46006754,0.6978241,0.40733042
0.055954896,-0.5270625,0.7619142,0.45333162
0.0,-0.5471256999999999,0.7614553000000001,0.47015616
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.37297142,0.0,0.0,0.0
0.28982127,0.083872296,0.17438470000000006,0.26464444
0.22891012,0.09194886,0.28519937,0.49328533
0.16149808,-0.00050165935,0.2826933,0.67186564
0.113093816,-0.09288254,0.18087962,0.64797693
0.03825952,-0.116979145,0.10879868,0.6920283
0.0,-0.110861786,0.09720166,0.6941866999999999
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0583171999999998,0.0,0.0,0.0
0.81486416,-0.24013554,0.40463233,0.9029323
0.6200823000000001,0.109037496,0.5604989,1.560085
0.5167132999999999,0.46038064,0.8216634,1.9125867
0.42615628,0.32952243,1.1519653,2.2066054
0.3446783,0.50203913,1.3087008999999998,2.5020769
0.26748285,0.73728484,1.369525,2.6822808
0.19906901,0.76910186,1.4197692,2.9093664
0.13181816,0.82527304,1.4390496000000002,3.0735857
0.05555834,0.8576690999999999,1.3938258,3.1673262
0.0,0.8461263000000001,1.3886482,3.18988
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.8584055,0.0,0.0,0.0
0.6719468000000001,-0.09231004,-0.7915011,0.119287595
0.54391885,-0.05028972,-1.4038625,0.10655496
0.43803772,-0.050454102,-1.8871697,0.16929086
0.30546188,-0.0023262654,-2.2609584,0.07989539
0.24686521,0.1343498,-2.4245622000000004,-0.082336016
0.17757304,0.34607312,-2.4187777,-0.12860762
0.12230282,0.46836606,-2.3883467,-0.21867892
0.057828788,0.53095084,-2.3125315,-0.2238278
0.0,0.53110546,-2.3387961,-0.21482752
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.8517256,0.0,0.0,0.0
0.61832756,-0.70286745,0.29400045,0.23988482
0.529384,-0.81293523,0.6425904,0.66452783
0.42984164,-0.8119979,0.6783085999999999,1.136508
0.34385926,-0.7902793,0.5520343000000001,1.4939821000000002
0.2587888,-1.0189046,0.7154855999999999,1.3840389
0.20046976,-1.0464416,0.80752826,1.1781743999999998
0.1350542,-0.96324706,0.9000629000000001,1.0538638
0.07829097,-0.9354882,0.92531455,0.94780296
0.0,-0.9160016,0.9684998,0.94805807
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.6803052,0.0,0.0,0.0
1.2671826000000002,1.332598,-0.2209728,-1.0372448
1.052853,2.4832354,-0.10324572,-1.4980154
0.86234653,3.4334276,-0.2381297,-1.8200275
0.7305218000000001,4.104779,-0.18031244,-2.2692952
0.55232537,4.448444,0.043404862,-2.803403
0.46111387,4.497422,0.051287733,-3.2964246
0.38927954,4.5659519999999985,-0.042053703,-3.6885314
0.27965674,4.6033854000000005,-0.27758247,-3.9344876
0.13634437,4.776659,-0.35339895,-4.0907607000000015
0.05758545,4.806723000000002,-0.45496398,-4.1326027000000005
0.0,4.8095756,-0.48052037,-4.122696
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.9299115,0.0,0.0,0.0
0.58877474,-0.70290273,0.45999667,-0.26576307
0.4832388,-1.0664536,0.22049035,-0.57000047
0.40438208,-1.0699372,0.062774785,-0.96967745
0.33805144,-1.028702,0.012118468,-1.3199867
0.27769694,-0.98289156,0.18010752,-1.5601268999999998
0.157255,-0.91365635,0.29994136,-1.760638
0.08688989,-0.808921,0.27026009999999995,-1.8410962
0.0,-0.7597038,0.27634627,-1.8132739
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.4797583,0.0,0.0,0.0
0.3970291,-0.3769048,0.045655847,0.19408533
0.3265679,-0.65379363,0.03413222,0.40726838
0.27147198,-0.9383837,0.06614635,0.40069366
0.21918313,-1.0735933000000002,0.14538561,0.2212887
0.13956833,-1.1737076000000002,0.25532115,0.09894797
0.050816357,-1.2118483,0.22493441,-0.0077449693
0.0,-1.2257816,0.22276269,-0.024715936
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
