0,1,2,3
0.18302484,0.0,0.0,0.0
0.1150375,-0.12724634,0.06915137,0.06796866
0.05150798,-0.21023425,0.08901505,0.039011396
0.0,-0.21784227,0.07344967,0.053527433
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0133483,0.0,0.0,0.0
0.77659714,0.1854615,0.84691864,0.43485582
0.57887316,0.56761205,1.4286826,0.6216321
0.47544542,0.5793936,1.9311306,0.76045424
0.31525388,0.7833509,2.3008626,0.7678941999999999
0.25841632,0.9136553,2.5100431,0.89323705
0.19396958,1.1325553999999998,2.5302994,0.94923365
0.015239194,1.1976334,2.544729,1.1056346
0.0,1.1997397,2.543333,1.1060271000000002
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.5734614,0.0,0.0,0.0
1.3175181,-1.2252806,-0.9309353,0.3745465
1.0871835,-1.2230967,-1.6865182,1.4327661
0.93055314,-2.0370927,-1.1011306,1.7421
0.7807675999999999,-2.7277093,-0.59128356,1.943599
0.6395957,-3.1934285,-0.16748011,1.5843039
0.52816015,-3.7124224,0.083017685,1.5067115
0.44518363,-4.0927334,0.069590256,1.2272274
0.32909465,-4.299558,-0.16472396,0.9873661
0.26987174,-4.5519032,-0.11444332,0.8564559000000002
0.19075567,-4.749960400000001,-0.23800978,0.81658554
0.1293348,-4.9147105,-0.21016376,0.8166312
0.07190437,-4.9478290000000005,-0.24289405,0.72108537
0.0,-4.967156,-0.22810033,0.68835086
